EIN,Legal_Name,DBA,Address,City,State,ZIP,Country,Exemption_Type,Revocation_Date,Posting_Date,Reinstatement_Date
841460612,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL5364 DEL,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841460614,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL5363,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841460615,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL5360 O,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841460620,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL5374 OMICR,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841460623,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL5373 C,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841460624,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL5372 A,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841460627,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL5371 PHI,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841460628,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL5370 ALP,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841460631,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL5369 O,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841460632,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL5368,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841460633,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL5367,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841460898,CANON ACADEMY OF GYMNASTIC BOOSTER CLUB INC,,224 DEL REY AVE,CANON CITY,CO,81212-2623,US,03,15-NOV-2023,11-MAR-2024,15-NOV-2023
841460927,EDWARDS BUSINESS ASSOCIATION,,PO BOX 2407,EDWARDS,CO,81632-2407,US,06,15-MAY-2011,22-FEB-2012,
841461331,COLORADO ARTS AND CRAFTS SOCIETY,,900 COLOROW RD,GOLDEN,CO,80401-9510,US,03,15-MAY-2011,22-FEB-2012,15-MAY-2011
841461677,INTERNATIONAL CRYOCOOLER CONFERENCE,,325 BROADWAY M S 838 09,BOULDER,CO,80305-0000,US,00,15-MAY-2010,11-MAR-2013,15-APR-2012
841461695,FAMILY OF GOD,,1155 KELLY JOHNSON BLVD STE 111,COLORADO SPGS,CO,80920-3957,US,03,15-MAY-2010,09-JUN-2011,
841461964,CITYWILD ,,1620 E 36TH AVE,DENVER,CO,80205-4088,US,03,15-JAN-2018,09-APR-2018,
841462003,UTE PASS BREAKFAST GROUP ,,2610 SUNNYWOOD AVE,WOODLAND PARK,CO,80863-9447,US,00,15-MAY-2021,09-AUG-2021,
841462062,COLORADO URBAN WILDLIFE INSTITUTE,,9975 WADSWORTH PKWY SUITE K2-103,WESTMINSTER,CO,80021-4249,US,03,15-MAY-2010,09-JUN-2011,
841462212,LARRY LAIPLLY SCHOLARSHIP,,110 S MAIN ST,GUNNISON,CO,81230-2333,US,03,15-MAY-2010,09-JUN-2011,
841462499,CAJUN HEAT BILLIARD ASSOCIATION,,5901 S FRANKLIN ST,LITTLETON,CO,80121-2425,US,04,15-JAN-2011,07-SEP-2011,
841462711,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL5001 DEL,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841462714,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL4744 ALP,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841462715,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL1589 ALPHA,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841462716,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL5013 GAM,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841462718,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL5246 ALP,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841462719,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL5284 ALP,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841462720,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL3300 ALP,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841462842,BUILDING INSPECTION EMPLOYEES,,200 W 14TH AVE,DENVER,CO,80204-2732,US,07,15-MAY-2010,09-JUN-2011,
841462845,NORTH AMERICAN FOUNDATION,,7000 S PENNSYLVANIA ST,LITTLETON,CO,80122-1203,US,03,15-MAY-2010,09-JUN-2011,
841462880,HEARTBEAT OF JESUS MINISTRIES INC,,PO BOX 921,LA VETA,CO,81055-0921,US,03,15-MAY-2010,09-JUN-2011,
841462910,MANITOU SPRINGS EDUCATION FOUNDATION,,PO BOX 242,MANITOU SPGS,CO,80829-0242,US,03,15-NOV-2021,14-MAR-2022,
841463111,WAYNE N ASPINALL MEMORIAL,,PO BOX 101,PALISADE,CO,81526-0101,US,03,15-MAY-2010,09-JUN-2011,
841463169,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL2276 GAM,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841463844,COLORADO AVIAN RESOURCE INC,,PO BOX 151047,LAKEWOOD,CO,80215-9047,US,03,15-MAY-2012,11-FEB-2013,
841464012,EPSILON SIGMA ALPHA INTERNATIONAL,,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841464052,HELPING HANDS MINISTRY,,PO BOX 621,FORT COLLINS,CO,80522-0621,US,03,15-MAY-2010,09-JUN-2011,
841464077,TRI GLENWOOD TRIATHLON INC A COLORADO NON-PROFIT CORPORATION,,PO BOX 2641,GLENWOOD SPGS,CO,81602-2641,US,03,15-MAY-2018,13-AUG-2018,
841464159,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL1779 AL,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841464172,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL3209 AL,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841464199,PROTECT OUR FAMILIES,,PO BOX 18220,DENVER,CO,80218-0220,US,04,15-MAY-2010,09-JUN-2011,
841464528,INDIGENOUS PERMACULTURE CTR,,191 UNIVERSITY BLVD 312,DENVER,CO,80206-4613,US,03,15-JUN-2010,09-JUN-2011,
841464708,INSTITUTE FOR RESIDENT ADVOCATES,,3725 GAYLORD ST,DENVER,CO,80205-3524,US,03,15-MAY-2010,09-JUN-2011,
841464782,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL219 AL,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841464784,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL4398,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841464785,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL4444 E,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841464786,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCILB157 DEL,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841464788,COLORADANS AGAINST THE DEATH PENALTY,,217 E 7TH AVE,DENVER,CO,80203-3504,US,04,15-MAY-2016,08-AUG-2016,
841464840,SERTOMA INC,10151 RALSTON CREEK SERTOMA CLUB,8754 ESTES CT,ARVADA,CO,80005-1555,US,03,15-MAY-2010,09-JUN-2011,
841464856,PIKES PEAK COMMUNITY TENNIS ASSOCIATION,,PO BOX 60503,COLORADO SPGS,CO,80960-0503,US,03,15-MAY-2015,10-AUG-2015,
841464875,GREAT NORTHERN TAVERN FOUNDATION,,5300 S COLORADO BLVD,GREENWOOD VLG,CO,80121-1801,US,03,15-MAY-2010,09-JUN-2011,
841464999,AFRICAN AMERICAN WOMEN CHAMBER OF,,4015 DOVER ST,WHEAT RIDGE,CO,80033-4320,US,06,15-MAY-2010,09-JUN-2011,
841465001,EGBE ILOSIWAJU OMO YORUBA NI,,PO BOX 472616,AURORA,CO,80047-2616,US,03,15-MAY-2011,22-FEB-2012,15-MAY-2011
841465038,THE RANCH LEARNING CENTER,,PO BOX 426,MESA,CO,81643-0426,US,03,15-MAY-2013,12-AUG-2013,
841465158,TEMPORAL GIS INC,,12157 W COAL MINE DR,LITTLETON,CO,80127-4857,US,03,15-MAY-2010,09-JUN-2011,
841465188,KEEPING THE WATCH MINISTRIES ,,824 E 133RD PL,THORNTON,CO,80241-1142,US,03,15-MAY-2025,12-AUG-2025,
841465636,EMPLOYMENT LAW INSTITUTE,,709 CLARKSON ST,DENVER,CO,80218-3203,US,03,15-MAY-2010,09-JUN-2011,
841465651,COLORADO 4-H FOUNDATION INC ,BOULDER COUNTY 4-H FOUNDATION,9595 NELSON RD STE B,LONGMONT,CO,80501-6359,US,03,15-NOV-2016,13-MAR-2017,
841465738,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL3936 GA,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841465748,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL3122 ALPHA,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841465753,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCILDISTRICT II NEW MEXICO,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841465774,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL5189 ZE,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841465908,SAVELLI ELITE TRAINING ALPINISM,,PO BOX 670,OPHIR,CO,81426-0670,US,03,15-MAY-2010,09-JUN-2011,
841466146,HEALTHBRIDGE ALLIANCE,,1600 DOWNING,DENVER,CO,80218-1573,US,03,15-MAY-2011,22-FEB-2012,
841466401,VINTAGE PANTHERS INC ,,4838 W MOORHEAD CIR,BOULDER,CO,80305-6156,US,03,15-MAY-2024,12-AUG-2024,
841466441,PROJECT OCEANSENSE INC,,1245 IMPERIAL WAY,SUPERIOR,CO,80027-8236,US,03,15-MAY-2010,09-JUN-2011,
841466779,FATHERHOOD FOUNDATION,,PO BOX 6676,COLORADO SPGS,CO,80934-6676,US,03,15-MAY-2013,12-AUG-2013,
841466859,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL4093 R,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841466876,KAPPA KAPPA GAMMA FRATERNITY INC,FOUR CORNERS ALUMNAE ASSOC,186 ROCKRIDGE DR,DURANGO,CO,81301-5839,US,07,15-NOV-2011,09-JUL-2012,
841467178,PATHWAYS INCORPORATED,,1217 HOWARD AVE,RIFLE,CO,81650-3318,US,03,15-MAY-2013,12-AUG-2013,
841467205,JOHN AND MARGARET THOMAS COMMUNITY ENDOWMENT FUND,,PO BOX 31653,AURORA,CO,80041-0653,US,03,15-MAY-2014,11-AUG-2014,
841467227,FRESH START CHILDRENS SERVICES,,2502 ATCHISON ST,AURORA,CO,80011-2835,US,03,15-MAY-2010,07-OCT-2011,
841467463,TRAIL RIDERS FOR YOUTH,,1609 QUAIL LN,CASTLE ROCK,CO,80104-8662,US,03,15-MAY-2010,07-OCT-2011,
841467483,FAMILY INSTITUTE OF COLORADO,ADOPTIVE FAMILY RESOURCES INC,8745 W 14TH AVE STE 100,LAKEWOOD,CO,80215-4850,US,03,15-MAY-2010,09-JUN-2011,
841467751,HISTORIC RENOVATIONS OF PUEBLO INC,,201 S VICTORIA AVE,PUEBLO,CO,81003-3434,US,03,15-MAY-2010,09-JUN-2011,15-MAY-2010
841467767,PIKES PEAK FORUM FOR HEALTH CARE,,2760 N ACADEMY BLVD STE 207,COLORADO SPGS,CO,80917-5324,US,03,15-MAY-2010,07-OCT-2011,
841467844,FIRST JUDICIAL DISTRICT BAR ASSOCIATION LEGAL ASSISTANCE PRGRM,,10155 WEST KENTUCKY DRIVE,LAKEWOOD,CO,80226-7521,US,03,15-MAY-2015,10-AUG-2015,
841467847,CREATIVE ACCESS NETWORK,,9305 CHIPITA PARK RD,CASCADE,CO,80809-1541,US,03,15-MAY-2010,09-JUN-2011,
841467881,CHIP RAMSEY JUNIOR GOLF FOUNDATION,,PO BOX 1080,EDWARDS,CO,81632-1080,US,03,15-MAY-2010,09-JUN-2011,
841468057,GROUPS MEMORIAL INC OF THE ARMY AIR FORCES,,816 WATER ST,CANON CITY,CO,81212-3756,US,03,15-NOV-2018,11-MAR-2019,
841468852,DELTA TAU DELTA FRATERNITY ,THETA OMICRON CHAPTER,160211THAVE,GREELEY,CO,80631-0000,US,07,15-NOV-2021,14-MAR-2022,
841469022,YUMA COUNTY YOUTH CENTER YC2,CENTER COURT,PO BOX 361,WRAY,CO,80758-0361,US,03,15-MAY-2010,09-JUN-2011,
841469066,CHAPARRAL HIGH SCHOOL BAND BOOSTERS CORP,,15655 BROOKSTONE DR,PARKER,CO,80134-3553,US,03,15-OCT-2018,12-FEB-2019,15-OCT-2018
841469219,WEST RESERVOIR AND DITCH COMPANY ,,PO BOX 25,PAONIA,CO,81428-0025,US,12,15-MAY-2018,13-AUG-2018,
841469279,SELF IMPROVEMENT OPPORTUNITIES,,1585 KINGSTON ST RM 108,AURORA,CO,80010-2504,US,03,15-MAY-2010,09-JUN-2011,15-MAY-2010
841469279,SELF IMPROVEMENT OPPORTUNITIES ,,1585 KINGSTON ST RM 108,AURORA,CO,80010-2504,US,03,15-MAY-2015,26-SEP-2015,
841469418,HILLSIDE SUBDIVISION HOMEOWNERS,,PO BOX 668,STERLING,CO,80751-0668,US,04,15-MAY-2010,09-JUN-2011,
841469479,STUCKER MESA DOMESTIC WATER CO,,PO BOX 991,PAONIA,CO,81428-0991,US,00,15-MAY-2010,13-MAY-2013,15-MAY-2010
841469505,REAL ME INC,,1020 15TH ST APT 40A,DENVER,CO,80202-2327,US,03,15-NOV-2010,13-JUL-2011,
841469525,COLORADO INTERNATIONAL MARKETING,,1555 CALIFORNIA ST STE 300,DENVER,CO,80202-4200,US,06,15-MAY-2010,09-JUN-2011,
841469671,SOUTH AURORA FAMILY RESOURCE CENTER,,1301 S KENTON WAY 111,AURORA,CO,80012-4161,US,03,15-NOV-2010,13-JUL-2011,
841469753,THE RENAISSANCE SCOTS LIVING,,7177 PETURSDALE CT,BOULDER,CO,80301-3830,US,03,15-MAY-2010,11-JUN-2012,15-MAY-2010
841469941,CITIZENS FOR COLORADOS WATER INC,,PO BOX 1131,ALAMOSA,CO,81101-1131,US,04,15-MAY-2011,22-FEB-2012,
841470101,ROAD RUNNERS CLUB OF AMERICA ,LOVELAND ROAD RUNNERS,PO BOX 374,LOVELAND,CO,80539-0374,US,03,15-MAY-2015,10-AUG-2015,
841470111,HOPE INFANT AND CHILDRENS CENTER,,PO BOX 1721,FORT COLLINS,CO,80522-1721,US,03,15-MAY-2011,22-FEB-2012,
841470115,COLORADO ASSOCIATION OF SCHOOL NURSES,,PO BOX 24332,DENVER,CO,80224-0332,US,03,15-NOV-2018,12-AUG-2019,15-NOV-2018
841470230,EL CENTRO ESPERANZA,,897 E PANAMA DR APT 404,CENTENNTAL,CO,80121-2531,US,03,15-MAY-2013,12-AUG-2013,
841470414,CORAZON Y LAS ANIMAS DE TRINIDAD,,109 W MAIN ST,TRINIDAD,CO,81082-2617,US,03,15-MAY-2010,09-JUN-2011,
841470480,OPEN DOOR FOUNDATION,,PO BOX 371313,DENVER,CO,80237-5313,US,03,15-MAY-2010,09-JUN-2011,
841470541,ROCKY MOUNTAIN CHAPTER OF AMERICAN,ADACEMY OF MEDICAL ACUPUNC,50 S STEELE ST STE 720,DENVER,CO,80209-2812,US,06,15-MAY-2010,09-JUN-2011,
841470634,GIRLS ON THE GO FOUNDATION,,2541 SMUGGLER WAY,BOULDER,CO,80305-0000,US,03,15-MAY-2010,09-JUN-2011,
841470782,INTERNATIONAL CULTURAL EXCHANGE,,6213 S BLACKHAWK CT,ENGLEWOOD,CO,80111-6072,US,00,15-MAY-2010,09-JUN-2011,
841470823,EDSERVE INC,,1442 BRAEWOOD AVE,LITTLETON,CO,80129-5616,US,03,15-NOV-2010,13-JUL-2011,
841470824,REGIONAL MORTGAGE FOUNDATION,,383 INVERNESS DR STE 150,ENGLEWOOD,CO,80112-5862,US,03,15-MAY-2010,09-JUN-2011,
841471009,WHITEWATER CEMETERY ASSOCIATION,,2975 BOOKCLIFF AVE,GRAND JCT,CO,81504-4900,US,13,15-MAY-2012,11-FEB-2013,15-MAY-2012
841471073,RABBLE INC,INVEST IN OUR FAMILIES,1260 TOEDTLI DR,BOULDER,CO,80305-6626,US,04,15-MAY-2011,22-FEB-2012,
841471161,NORTHEAST COLORADO LEGAL SERVICES,,PO BOX 334,FLEMING,CO,80728-0334,US,03,15-MAY-2010,09-JUN-2011,
841471245,COLORADO NATIONAL DAY OF PRAYER ,,300 GARDEN OF GODS ROAD SUITE 204,COLORADO SPRINGS,CO,80907-4248,US,03,15-NOV-2017,12-MAR-2018,
841471347,YOUTH SPORTS AUTHORITY,,6612 S WARD ST,LITTLETON,CO,80127-4855,US,03,15-MAY-2010,09-JUN-2011,
841471626,COMMUNICATIONS TECHNOLOGY PROFESSIONALS,,1642 SILVERHEELS DR,LARKSPUR,CO,80118-8214,US,06,15-MAY-2014,15-OCT-2014,15-MAY-2014
841471681,GODS HOLY TABERNACLE,,5332 TUCSON WAY,DENVER,CO,80239-5850,US,03,15-MAY-2010,09-JUN-2011,
841471750,SCIENCE OUTREACH CENTER INC,,PO BOX 545,CARBONDALE,CO,81623-0545,US,03,15-JAN-2011,07-SEP-2011,
841471853,NORTH AMERICAN INDIAN LEGAL SERVICES INC A NON-PROFIT CORP,,1300 S MONROE ST,DENVER,CO,80210-2522,US,03,15-FEB-2015,11-MAY-2015,
841471867,DURANGO WESTERN MOVIE SOCIETY,,1858 COUNTY ROAD 205,DURANGO,CO,81301-6963,US,03,15-MAY-2010,09-JUN-2011,
841471907,LIGHTHOUSE FOUNDATION,,3801 E FLORIDA AVE STE 600,DENVER,CO,80210-2544,US,03,15-MAY-2010,09-JUN-2011,15-MAY-2010
841471913,MASTERPIECE MINISTRIES INTERNATIONAL INC,,PO BOX 6158,WOODLAND PARK,CO,80866-6158,US,03,15-MAY-2023,14-AUG-2023,
841471918,RELEASING THE CAPTIVES,,3284 S GRANT,ENGLEWOOD,CO,80110-2607,US,03,15-OCT-2010,07-OCT-2011,
841471962,CRAZY HORSE EDUCATIONAL,,PO BOX 1404,PAGOSA SPGS,CO,81147-1404,US,03,15-MAY-2013,12-AUG-2013,
841472289,CENTER FOR SPORTS LEADERSHIP,,703 COUNT POURTALES DR,COLORADO SPGS,CO,80906-4207,US,03,15-JUL-2010,09-JUN-2011,
841472516,HAXTUN CHAMBER OF COMMERCE INC,,PO BOX 535,HAXTUN,CO,80731-0535,US,06,15-MAY-2011,22-FEB-2012,15-FEB-2012
841472672,INSTITUTE FOR TELEHEALTH,,205 S GRANT ST APT 105,DENVER,CO,80209-1741,US,03,15-MAY-2010,09-JUN-2011,
841472858,EARTHART INSTITUTE ,,64001 COUNTY ROAD DD,MOFFAT,CO,81143-9740,US,03,15-MAY-2024,12-AUG-2024,
841472888,COLORADO WILDLIFE ASSOCIATION INC ,,18785 SPRING VALLEY RD,MONUMENT,CO,80132-9709,US,03,15-MAY-2022,08-AUG-2022,
841473289,CHURCH OF CHRIST CALHAN ,,9 5TH ST,CALHAN,CO,80808-0000,US,03,15-MAY-2010,11-OCT-2017,15-SEP-2017
841473300,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCILZ624 GAVELETTES GA PAST ST,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841473301,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCILZ687 DI,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841473315,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCILZ630 TEXAS DIST,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841473318,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCILZ690 DI,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841473319,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCILZ718 DOUGLAS,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841473320,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCILNORTH CENTRAL DISTRI,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841473321,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL776 ALPHA KAPPA,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841473328,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL3159 ALPHA DELTA,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841473331,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL5058 OMEGA CHI,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841473332,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL5315 LAMBDA CHI,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841473333,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL5347 CHI NU,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841473346,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCILZ717 DI,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841473349,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL5350 BE,363 W DRAKE RD,FORT COLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841473351,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL4796,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841473614,FLAMING TIGER BOXING CLUB,,PO BOX 1591,FAIRPLAY,CO,80440-1591,US,03,15-MAY-2010,09-JUN-2011,
841473646,SHAMROCKS YOUTH SPORTS ASSOCIATION,,17727 E MONTANA PL,AURORA,CO,80017-5374,US,03,15-MAY-2010,09-JUN-2011,
841473653,BIBLES FOR JAILS PROJECT,,326 S BALSAM ST,LAKEWOOD,CO,80226-3011,US,03,15-MAY-2010,09-JUN-2011,
841473754,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCILZ645 GREATER ATLANTA,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841473756,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCILC020 ZETA ATHENA CHA,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841473899,CHILDHOOD NEUROLOGICAL EVALATION,,PO BOX 24225,DENVER,CO,80224-0225,US,03,15-MAY-2010,09-JUN-2011,
841473914,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCILZ697 SHASTA CASCADE REG,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841473937,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL3245,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841474078,SILT AREA CHAMBER OF COMMERCE,,PO BOX 921,SILT,CO,81652-0921,US,06,15-MAY-2010,09-JUN-2011,
841474107,WINGS OF CHANGE,,PO BOX 695,CRESTED BUTTE,CO,81224-0695,US,03,15-MAY-2010,09-JUN-2011,
841474178,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCILZ702 TEXAS DISTRIC,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841474181,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL5083 DEL,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841474183,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL2001 EPS,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841474186,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL4353 A,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841474187,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCILZ720 CAPITOL CITY AREA,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841474188,EPSILON SIGMA ALPHA INTERNATIONAL,COUNCIL1572 EPSI,363 W DRAKE RD,FORT COLLINS,CO,80526-6323,US,04,15-DEC-2010,10-AUG-2011,
841474232,TURNER ORE MILL FOUNDATION ,,PO BOX 246,HILLSIDE,CO,81232-0246,US,03,15-MAY-2019,12-AUG-2019,
841474539,COLORADO HEALTHCARE ASSOCIATION FOR,,PO BOX 9019,BOULDER,CO,80301-9019,US,06,15-MAY-2010,09-JUN-2011,15-MAY-2012
841474542,COLORADO PRAIRIE PRESERVE INC,,774 COUGAR DR,BOULDER,CO,80302-9522,US,03,15-MAY-2010,09-JUN-2011,
841474672,ROCKY MOUNTAIN HEC ,,14 PIN OAK DR,LITTLETON,CO,80127-4325,US,03,15-FEB-2015,11-MAY-2015,15-FEB-2015
841474750,A SEASON FOR NONVIOLENCE-ROCKY,,MILE HI CHURCH,LAKEWOOD,CO,80226-2826,US,03,15-NOV-2011,09-JUL-2012,
841474848,CIRCLE OF CARE,,PO BOX 4204,BOULDER,CO,80306-4204,US,03,15-MAY-2013,12-AUG-2013,15-MAY-2013
841474854,FAMILY HELP & INFORMATION FOR THE DEVELOPMENTALLY DISABLED PERSON,,250 N 14TH AVE,BRIGHTON,CO,80601-1941,US,03,15-MAY-2024,12-AUG-2024,
841474856,ELIZABETH EDUCATION FOUNDATION ,,PO BOX 1538,ELIZABETH,CO,80107-1538,US,03,15-NOV-2016,16-MAR-2017,15-NOV-2016
841474980,COLORADO HOUSE OF RUTH INCORPORATED,,3746 S MISSION PKWY,AURORA,CO,80013-2445,US,03,15-MAY-2012,11-FEB-2013,
